fc_prime,arm,eccentricity,fpe,area,Axial,Moment,Shear,Pass1,Pass2,Pass3,ComRatio
50,225,0.4,200,2000,1986.48,76.3,94.949531,1.760389,0.600087,0.282241,0.19076
50,325,0.4,200,750,3504.19,58.85,92.461875,0.32064,0.107528,0.079017,0.043217
70,350,0.4,100,1000,5715.58,68.02,119.728759,0.15598,0.04412,0.056848,0.027982
60,375,0.4,800,500,5332.63,185.04,112.292361,0.588264,0.179294,0.134846,0.053911
70,250,0.1,1200,1500,2265.32,225.94,144.228692,-5.943195,0.754122,0.889564,0.36931
28,275,0.4,400,1500,1486.53,118.32,100.041919,2.383341,1.07435,0.394846,0.286149
28,400,0.8,1200,1250,2476.77,725.12,165.552736,10.578674,2.145996,0.317438,0.294282
40,275,0.6,400,500,1952.76,64.2,66.038191,1.585172,0.337254,0.116818,0.076035
30,325,0.6,150,1250,2301.41,78.67,94.149375,1.228284,0.301673,0.124705,0.083297
60,250,1,400,500,2394.84,82.8,67.337097,3.389103,0.411588,0.071481,0.063974
28,375,0.2,1000,1750,2148.83,386.21,162.211804,-1.373667,1.096988,0.852791,0.398909
70,300,1,800,500,3925.71,223.68,94.187297,4.348319,0.490303,0.122044,0.068374
40,350,0.1,0,750,3351.48,20.46,86.876428,-0.000209,-2.00E-05,0.034027,0.020591
30,250,1,0,1000,1483.42,25.29,58.337097,-0.000334,-3.60E-05,0.155056,0.042638
28,275,1,800,500,1278.53,167.55,68.644438,8.191224,1.458409,0.179889,0.181769
60,400,1,400,250,6169.08,110.47,85.307771,0.657813,0.080447,0.046406,0.017379
50,250,1,1200,1500,1484.37,588.9,118.929764,33.415258,4.445328,0.196996,0.517656
40,325,0.8,150,1750,3088.05,128,117.347517,2.35109,0.398296,0.111307,0.08614
70,400,0.6,150,2000,7634.93,186.95,183.636981,0.848668,0.13646,0.076377,0.043644
40,225,0.1,500,1750,1347.39,82.59,93.9063,-4.764417,0.794986,0.836124,0.424391
70,200,1,150,750,1897.9,42.53,59.082552,2.763532,0.309567,0.081824,0.061361
28,400,0.1,0,1250,3256.77,28.34,107.179582,-0.000219,-2.50E-05,0.04498,0.027623
50,250,0.1,800,750,1874.37,91.69,89.841733,-2.3442,0.351909,0.475375,0.186375
50,325,0.2,800,1500,3192.19,265.3,161.990196,-0.95715,0.562176,0.497791,0.214771
70,325,0.8,800,750,4609.46,302.09,122.884927,4.06252,0.520239,0.156681,0.083999
28,250,0.4,1000,1000,885.33,182.34,79.273112,4.788546,2.168259,0.82054,0.522524
28,325,0.4,0,1500,2342.99,31.26,89.011681,-0.000268,-3.00E-05,0.092893,0.041021
28,375,0.8,1200,1000,2200.83,549.54,143.314785,9.6356,1.953542,0.300798,0.268781
30,225,0.8,1000,1500,630.29,295.55,78.154029,32.462535,6.328665,0.022288,0.896684
28,200,0.1,200,500,792.96,12.92,39.270524,-0.834096,0.164982,0.232344,0.113194
30,350,0.6,150,1250,2630.61,87.2,102.022295,1.058839,0.26005,0.112734,0.07259
50,275,0.2,800,500,2323.95,89.73,79.442528,-0.457996,0.262542,0.274374,0.107334
40,325,0.2,400,1750,2860.55,140.22,137.035017,-0.624334,0.409911,0.332743,0.172052
28,350,0.8,0,1750,2728.23,54.8,102.312076,-0.000249,-2.80E-05,0.130163,0.040892
50,275,1,400,250,2401.95,58.46,53.266967,1.532261,0.204162,0.070885,0.037649
60,350,0.6,0,750,4910.21,44.53,99.448684,-0.00017,-1.30E-05,0.049361,0.017661
40,325,0.1,0,750,2912.55,17.47,79.567856,-0.000225,-2.10E-05,0.036347,0.022002
40,275,0.6,0,500,2056.76,17.28,57.038191,-0.000264,-2.50E-05,0.059569,0.021291
60,275,0.8,100,1500,3241.14,79.44,100.917978,1.534452,0.211917,0.099974,0.058488
70,250,0.4,800,1000,2629.32,184.79,113.375549,2.422791,0.69384,0.36482,0.176909
28,325,1,1200,1750,1328.99,846.45,131.883395,30.722835,5.483946,0.095575,0.629549
30,325,0.8,500,1500,2086.91,273.27,124.832458,7.75707,1.51737,0.16765,0.232566
60,275,0.1,150,750,3026.64,29.1,79.803674,-0.329164,0.045286,0.084564,0.041875
50,325,0.4,200,500,3452.19,45.8,79.37622,0.213693,0.07168,0.063607,0.03271
50,350,1,0,2000,4520.84,83.86,129.776145,-0.000187,-1.60E-05,0.111539,0.030335
30,225,0.6,400,2000,1150.29,138.78,84.088626,10.929428,2.687799,0.338631,0.529663
70,350,0.2,150,1000,5689.58,63.44,121.978759,-0.086407,0.043215,0.064568,0.032799
60,350,0.6,100,1750,5131.21,109.8,139.779001,0.698786,0.121356,0.0841,0.044843
40,350,0.8,0,1500,3585.48,56.6,109.45744,-0.000209,-2.00E-05,0.094106,0.029145
40,200,0.1,500,1750,1075.23,64.48,79.497599,-6.103461,1.010769,0.984345,0.540588
70,375,1,200,500,6386.07,120.62,103.764077,0.693536,0.078456,0.058485,0.022828
60,375,0.1,0,1250,5774.63,37.23,127.974424,-0.000159,-1.20E-05,0.033506,0.020191
28,300,0.8,400,250,1617.09,47.52,49.054601,1.25723,0.254385,0.080836,0.050409
30,275,0.4,1200,250,1347.57,75.77,54.631653,1.151111,0.501347,0.260596,0.118261
28,200,0.6,800,250,662.96,45.52,36.597383,3.574537,0.911055,0.305729,0.176315
40,400,0.6,150,1250,4387.89,113.81,129.148277,0.701608,0.149247,0.080172,0.046714
70,225,0.4,400,1250,2328.67,92.73,96.099578,1.859811,0.535796,0.242441,0.150752
30,325,0.4,150,500,2125.91,33,66.528049,0.206843,0.089593,0.075771,0.040067
30,350,0.4,1200,750,2104.11,269.88,119.432473,2.146304,0.926739,0.434927,0.217652
40,350,0.4,1200,1250,2727.48,436.84,166.4814,3.09806,1.158436,0.522105,0.269835
60,325,0.8,0,1500,4485.83,59,114.756707,-0.000183,-1.40E-05,0.08181,0.025303
70,375,0.8,1200,500,6126.07,303.76,126.264077,3.046972,0.390703,0.082521,0.053911
50,275,0.4,400,750,2453.95,76.33,83.834137,0.891646,0.300808,0.157902,0.088965
30,275,0.6,0,750,1659.57,18.54,59.322109,-0.000305,-3.30E-05,0.085215,0.030785
40,375,0.1,500,1000,3641.75,119.6,126.282173,-0.943083,0.160986,0.223546,0.094233
70,375,0.1,0,250,6360.07,19.57,78.78595,-0.000147,-1.10E-05,0.0151,0.008685
40,200,0.4,800,1000,880.23,117.74,69.379636,4.946123,1.900284,0.737319,0.471899
28,250,0.8,150,250,1151.83,18.38,37.602048,0.679701,0.137317,0.067198,0.037913
30,400,0.8,100,1500,3461.54,116.57,123.294973,1.021807,0.200272,0.094882,0.05497
50,375,1,500,1000,4539.19,300.23,134.295956,4.103709,0.549254,0.082344,0.077817
40,200,0.1,50,1000,1270.23,12.78,51.588797,-0.349107,0.057727,0.138401,0.074983
70,225,0.1,100,750,2393.67,18.63,65.451289,-0.308926,0.038923,0.082701,0.042034
28,400,1,200,500,2970.77,83.32,83.470591,0.96294,0.172386,0.056366,0.03608
30,400,1,1000,1750,2707.54,995.74,185.232659,16.283548,2.816021,0.235729,0.327871
50,400,0.8,100,2000,5639.23,164.87,161.086048,1.055372,0.160222,0.084292,0.046193
70,200,0.1,50,1750,2222.9,22.37,75.587125,-0.461622,0.057741,0.138416,0.074983
60,275,0.6,1000,1000,2643.14,306.28,127.263306,6.472298,1.124245,0.355526,0.206764
70,300,0.8,1200,1750,3431.71,764.47,196.668899,16.701649,2.137097,0.325455,0.295925
70,250,0.8,50,1750,3233.82,61.96,97.18054,1.003347,0.128183,0.112813,0.051464
40,375,0.6,400,1500,3745.75,234.88,145.800931,2.555785,0.543575,0.148622,0.113655
50,400,0.2,0,750,5353.23,36.48,109.673019,-0.000164,-1.40E-05,0.032421,0.017087
28,400,0.6,0,750,3100.77,37.4,90.39876,-0.000219,-2.50E-05,0.059354,0.021255
30,250,0.4,150,2000,1639.42,67.74,87.000136,1.38762,0.607087,0.309693,0.207409
30,300,0.6,800,750,1626.73,195.19,92.75378,4.614605,1.133344,0.338383,0.211794
30,275,0.6,1200,1000,1113.57,310.17,94.319881,10.98392,2.698194,0.589661,0.472002
28,250,0.6,800,1000,989.33,189.26,79.273112,9.169042,2.332405,0.521058,0.426109
50,250,0.2,0,500,2108.37,10.85,54.89731,-0.000259,-2.20E-05,0.039922,0.021162
28,325,0.1,1000,250,1822.99,59.81,60.235016,-0.757171,0.153656,0.237315,0.08614
28,350,0.1,200,750,2338.23,39.01,83.887928,-0.389965,0.079322,0.123351,0.059766
28,200,0.6,1000,2000,272.96,0.9,69.223354,35.749218,9.11098,-2.803377,0
30,275,0.4,150,500,1542.57,25.38,55.197635,0.287549,0.125312,0.094747,0.051726
30,200,0.2,100,250,803.17,6.36,29.364412,-0.07515,0.05202,0.08229,0.041576
50,300,0.8,100,1750,3296.22,97.38,111.27707,1.646606,0.249311,0.109345,0.065942
40,350,0.6,50,1500,3546.48,68.41,112.83244,0.366667,0.078003,0.089569,0.041858
30,275,0.4,150,1000,1659.57,43.34,72.042429,0.575403,0.250657,0.155376,0.091926
60,325,0.2,400,500,4069.83,64.18,88.567856,-0.145779,0.078068,0.096824,0.041988
50,200,0.8,1000,1500,918.28,307.86,85.891017,31.833065,4.80276,0.348159,0.690442
70,225,0.8,50,500,2341.67,23.13,55.353633,0.353957,0.045188,0.065948,0.025938
30,300,1,400,1500,1860.73,227.41,109.844571,9.963394,1.716075,0.04529,0.227505
70,275,0.6,100,1500,3716.33,70.73,105.883135,0.898658,0.144534,0.094534,0.051726
50,225,0.4,150,2000,2038.48,64.38,90.449531,1.32022,0.450059,0.24788,0.157189
28,400,0.8,150,2000,3334.77,177.08,138.857999,2.11556,0.429179,0.114359,0.091869
70,400,0.8,100,750,7361.93,107.39,126.064994,0.334396,0.04291,0.051498,0.021092
28,225,0.2,1200,500,723.47,80.35,57.863751,-1.427038,1.054965,0.838192,0.38498
50,325,0.1,50,250,3419.69,16.81,59.991795,-0.028521,0.004286,0.029648,0.016445
50,375,1,1000,250,4435.19,175.89,81.677039,2.051768,0.27462,0.069006,0.037515
30,375,0.8,50,2000,3264.32,101.26,123.300931,0.775534,0.151919,0.12322,0.057928
70,225,0.4,1000,750,2042.67,155.38,95.826289,2.789837,0.803702,0.422498,0.202124
40,275,0.6,500,2000,2004.76,245.59,129.245753,7.926915,1.686367,0.324136,0.322357
28,250,0.1,50,1750,1593.83,24.81,72.639559,-0.457128,0.09161,0.198947,0.1114
40,325,0.4,1000,2000,2262.55,503.79,164.879155,4.782587,1.792402,0.732638,0.42656
40,350,1,100,500,3247.48,57.4,78.14355,0.526992,0.078796,0.060704,0.025921
60,375,0.1,1000,750,5228.63,203.65,141.687809,-1.154956,0.160992,0.24536,0.089281
28,400,0.4,0,2000,3490.77,53.39,125.357999,-0.000219,-2.50E-05,0.084722,0.036977
30,225,1,150,750,1117.79,42.55,51.864759,3.332064,0.571289,0.105263,0.102828
70,275,1,150,2000,3794.33,144.65,122.610134,3.88539,0.437519,0.091361,0.080623
28,250,1,1200,1000,781.33,375.49,79.273112,29.768556,5.292044,0.12215,0.615447
70,275,0.2,0,1500,3794.33,26.67,99.133135,-0.000199,-1.40E-05,0.052531,0.028224
28,300,0.6,100,1000,1851.09,47.37,75.226021,0.795853,0.202356,0.116598,0.067153
50,375,0.4,1200,750,4253.19,307.95,142.073367,1.450142,0.484111,0.247042,0.112724
70,275,0.6,800,1500,3170.33,357.2,153.133135,7.190662,1.156369,0.345328,0.216483
30,250,1,400,1500,1327.42,180.27,90.631791,14.379419,2.469603,0.011194,0.324461
28,400,1,1000,500,2762.77,331.93,101.470591,4.815576,0.86203,0.147428,0.108437
50,225,1,400,250,1596.48,40.9,42.974765,2.294194,0.304685,0.071711,0.050762
28,275,0.6,0,2000,1954.53,35.97,80.393034,-0.000315,-3.50E-05,0.177113,0.066711
40,325,0.1,1200,1000,2366.55,214.19,141.575758,-3.039921,0.516364,0.645718,0.252556
60,275,1,400,750,2929.14,129.1,88.241174,4.196701,0.510439,0.070862,0.076035
30,200,0.1,1000,1000,530.17,58.31,59.857901,-8.054423,1.540226,1.31476,0.765998
30,250,0.4,100,2000,1691.42,54.71,82.500136,0.924969,0.404713,0.265013,0.161886
40,375,0.6,800,250,3563.75,120.63,74.378672,0.851799,0.181179,0.106688,0.04323
40,375,0.1,800,1500,3433.75,264.43,172.800931,-2.263126,0.386393,0.505977,0.200694
70,250,0.4,100,1500,3123.32,51.14,95.322893,0.454096,0.130082,0.11174,0.06048
50,275,0.1,150,1500,2726.95,45.8,98.74046,-0.720928,0.108707,0.168752,0.084015
50,250,0.1,800,250,1926.37,40.31,52.572024,-0.781572,0.117289,0.194317,0.069353
70,300,0.4,400,2000,4185.71,200.23,156.939795,1.693615,0.481135,0.218754,0.134522
28,375,0.1,1000,1750,2148.83,321.1,162.211804,-3.944615,0.804998,0.9297,0.398909
60,400,0.6,800,1250,6013.08,499.09,183.179345,3.055902,0.530706,0.205137,0.10379
40,325,0.4,50,1500,3107.55,50.69,103.624217,0.179131,0.067195,0.093617,0.046515
28,250,0.8,800,250,1067.33,72.42,44.914548,3.62657,0.732524,0.190086,0.115012
40,375,1,800,500,3537.75,272.68,100.371965,3.67043,0.549251,0.126204,0.074499
28,275,1,200,250,1382.53,28.16,42.446517,1.023627,0.18227,0.058035,0.038105
50,200,0.2,1200,750,996.28,105.43,73.339763,-2.084384,1.124566,0.884436,0.41272
40,250,0.2,0,250,1639.9,7.3,40.448684,-0.000289,-2.70E-05,0.033581,0.017587
60,300,1,200,1500,3721.47,147.94,117.877619,3.522491,0.429011,0.071788,0.073365
28,225,0.8,0,1250,1269.47,21.91,54.228633,-0.000382,-4.30E-05,0.197949,0.063735
30,225,0.2,200,500,1046.29,17.71,45.385539,-0.230083,0.164072,0.166817,0.086277
28,350,0.2,200,1250,2442.23,66.23,102.707127,-0.227538,0.18008,0.175205,0.092307
70,225,0.2,100,2000,2718.67,43.9,95.082589,-0.301007,0.140651,0.173615,0.09189
28,350,0.6,0,750,2416.23,28.39,77.137928,-0.000249,-2.80E-05,0.067442,0.024302
70,200,0.2,400,1500,1878.4,71.15,95.061,-1.174508,0.535501,0.425619,0.225084
70,275,1,400,500,3378.33,101.39,77.735077,2.590194,0.291675,0.070672,0.048474
40,275,0.6,150,500,2017.76,33.07,60.413191,0.594275,0.126455,0.074817,0.041875
60,275,0.4,200,1000,3059.14,59.12,91.263306,0.542567,0.16711,0.106643,0.060798
28,225,0.4,1000,750,723.47,126.88,63.645953,4.411119,2.009256,0.798798,0.484985
50,350,1,100,250,3961.84,52.14,66.013073,0.235585,0.03151,0.055461,0.017366
60,375,0.1,1200,750,5150.63,213.56,148.437809,-1.385916,0.193193,0.266701,0.094233
28,350,0.6,800,500,2130.23,170.85,85.386187,2.338419,0.594432,0.221614,0.115103
70,200,0.4,800,500,1670.4,78.24,65.190862,1.869324,0.542929,0.310617,0.143522
40,350,0.8,500,1500,3195.48,314.84,143.20744,5.788173,0.98121,0.142064,0.15363
28,225,0.2,0,250,957.47,4.63,31.713097,-0.000382,-4.30E-05,0.041854,0.022086
70,325,0.2,400,500,4739.46,68.74,92.763199,-0.134965,0.066916,0.088411,0.037743
70,325,0.4,800,750,4609.46,213.34,122.884927,1.08447,0.30726,0.199522,0.083999
28,400,0.1,150,1250,3159.27,59.67,115.617082,-0.370323,0.075665,0.123829,0.061387
30,200,0.8,200,500,842.17,26.91,40.079429,2.739369,0.533599,0.1156,0.106853
30,200,0.8,1000,2000,322.17,0.9,71.509453,54.795235,10.672815,-4.157578,0
70,350,0.2,1000,1750,5091.58,435.56,217.608851,-1.006406,0.504292,0.46388,0.190189
70,225,0.4,500,1500,2276.67,133.73,111.961223,2.789837,0.803702,0.34427,0.213573
70,200,0.8,150,1500,2073.4,65.3,78.186,4.035348,0.514565,0.135977,0.111392
50,200,0.1,100,1750,1685.28,27.2,71.922853,-1.092076,0.161702,0.26084,0.138134
60,375,0.4,200,1500,5696.63,126.82,149.493118,0.441158,0.134467,0.090375,0.051103
28,300,1,100,1000,1851.09,63.43,75.226021,1.718606,0.306415,0.104715,0.067153
60,200,0.1,100,1500,1866.34,25.07,71.402114,-0.854548,0.115498,0.196886,0.10173
30,225,0.2,1000,2000,526.29,0.9,84.088626,-4.594638,3.282205,0.357114,0
28,250,0.4,0,1500,1561.33,20.92,65.261065,-0.000345,-3.90E-05,0.137429,0.061637
60,400,0.2,1200,2000,5519.08,631.92,269.615543,-1.122214,0.616432,0.528229,0.219189
60,275,0.6,800,500,2799.14,143.57,83.292429,2.58879,0.449688,0.190598,0.091175
28,275,0.4,100,1500,1720.53,48.26,79.791919,0.595599,0.268561,0.190696,0.110967
70,350,0.2,0,750,5689.58,33.55,104.692275,-0.000158,-1.10E-05,0.031879,0.016787
70,375,0.2,1200,1750,5736.07,531.18,245.212101,-1.042511,0.526556,0.461571,0.188949
60,375,0.6,0,1500,5852.63,67.82,135.993118,-0.000159,-1.20E-05,0.061029,0.021818
70,225,0.4,1200,1250,1808.67,266.7,118.36896,5.579916,1.607422,0.685782,0.38498
60,250,0.8,200,1750,2706.84,115.01,104.322893,4.33566,0.598241,0.11929,0.116821
50,350,0.8,500,250,3909.84,98.71,70.513073,0.862695,0.130815,0.080442,0.030738
30,300,1,500,1750,1795.73,325.65,121.924461,14.530078,2.502623,0.044883,0.316011
50,300,0.8,200,500,2945.22,54.89,72.604094,0.940825,0.142456,0.060887,0.036545
28,300,0.6,100,750,1786.09,38.04,67.633855,0.596817,0.151759,0.096963,0.05318
70,275,0.6,50,2000,3898.33,67.67,113.610134,0.599039,0.096351,0.103429,0.049275
60,325,1,150,1750,4427.33,159,132.619938,2.623301,0.319884,0.079334,0.061637
50,275,0.4,150,750,2551.45,39.19,75.396637,0.33422,0.112791,0.088353,0.047945
30,375,0.4,1000,2000,2276.32,580.19,173.621836,4.160556,1.793035,0.727545,0.42501
30,200,0.8,50,250,809.67,8.72,28.801912,0.342059,0.066661,0.078966,0.033036
40,200,0.1,0,750,1218.23,7.08,44.827272,-0.000358,-3.30E-05,0.063955,0.039683
70,350,0.8,150,1000,5689.58,110.32,121.978759,0.874963,0.112129,0.061224,0.032799
60,275,0.8,150,1250,3143.64,84.21,97.05296,1.918119,0.2649,0.090295,0.061964
50,325,0.8,100,1000,3608.19,73.06,98.838125,0.800973,0.121375,0.074355,0.038201
70,400,0.6,1200,1250,6776.93,661.56,212.965072,4.243893,0.682341,0.208485,0.117774
50,275,0.2,150,1000,2609.95,38.65,84.162735,-0.171896,0.098441,0.116687,0.059639
50,325,0.8,150,2000,3816.19,148.72,132.35859,2.403319,0.364159,0.105814,0.079857
70,400,0.1,1000,500,7062.93,161.45,129.679582,-0.624336,0.080726,0.133551,0.047239
70,275,0.8,0,1500,3794.33,46,99.133135,-0.000199,-1.40E-05,0.090597,0.028224
28,200,1,200,500,792.96,30.54,39.270524,3.883976,0.687922,0.088125,0.113194
70,400,0.1,800,1000,7062.93,246.25,171.037811,-0.998855,0.129168,0.206018,0.075146
28,375,0.8,0,250,2590.83,26.07,58.049984,-0.000233,-2.60E-05,0.050282,0.015452
60,350,0.6,0,1000,4988.21,49.31,109.45744,-0.00017,-1.30E-05,0.054658,0.019639
60,325,0.1,400,750,4095.83,72.09,104.582458,-0.620658,0.08605,0.133335,0.05756
30,250,0.2,100,1000,1431.42,24.55,62.837097,-0.182341,0.132594,0.164365,0.087549
40,225,0.6,800,1000,1152.39,176.33,82.279403,9.465158,2.015849,0.491413,0.370966
50,225,0.8,500,2000,1674.48,232.85,108.927661,16.76348,2.531458,0.190104,0.388413
60,200,0.2,500,750,1515.34,49.66,68.189417,-0.792993,0.390461,0.341604,0.161642
70,275,1,400,1500,3482.33,231.27,126.133135,7.77098,0.875052,0.068434,0.121922
28,200,0.6,200,1750,1052.96,64.84,66.820482,6.25576,1.594382,0.343826,0.368534
70,350,0.4,100,500,5585.58,49.47,93.707127,0.077911,0.022055,0.043114,0.019953
40,225,0.8,50,1000,1542.39,30.34,58.946899,0.936803,0.158188,0.130131,0.061418
28,400,0.6,1000,750,2710.77,345.89,124.14876,3.354981,0.852914,0.284588,0.156639
40,325,0.8,150,1250,2971.05,97.7,102.775625,1.679286,0.284491,0.092551,0.065216
30,400,0.6,50,250,3143.04,31.92,64.699671,0.053813,0.013245,0.043173,0.016798
40,375,0.8,800,2000,3381.75,739.71,202.757344,10.749029,1.823312,0.290174,0.262669
50,325,0.4,0,1750,3894.19,42.61,113.684151,-0.000201,-1.70E-05,0.070904,0.030855
60,375,0.2,0,1250,5774.63,42.33,127.974424,-0.000159,-1.20E-05,0.038095,0.020191
28,325,0.1,200,750,2030.99,34.97,77.398618,-0.45441,0.092181,0.139676,0.067649
70,300,0.8,1000,1750,3613.71,669.71,194.424753,13.918011,1.780912,0.32064,0.255356
28,400,0.4,200,1250,3126.77,100.89,118.429582,0.473432,0.210931,0.122786,0.07318
60,400,0.4,150,1250,6435.58,108.13,146.616845,0.242525,0.073823,0.067012,0.035195
28,325,0.2,100,2000,2394.99,60.14,106.970032,-0.213398,0.167289,0.195477,0.106372
30,325,0.2,400,1000,2112.91,84.99,97.567856,-0.412065,0.312301,0.267015,0.133242
30,275,0.4,50,250,1497.07,11.54,41.694153,0.047671,0.020858,0.0494,0.022624
28,275,1,400,2000,1538.53,257.58,107.485322,16.382765,2.916853,-0.021896,0.377898
50,275,0.2,100,750,2570.95,26.32,73.709137,-0.086066,0.049211,0.077636,0.039494
28,300,0.1,0,1500,2059.09,19.27,80.961084,-0.00029,-3.30E-05,0.072948,0.046165
30,400,0.8,1200,500,2915.54,312.58,107.807771,4.087863,0.801158,0.151884,0.1103
40,225,0.8,1200,1000,944.39,298.07,82.279403,22.490631,3.797193,0.403081,0.53892
30,275,0.2,0,1250,1815.57,17.27,70.334137,-0.000305,-3.30E-05,0.079379,0.043842
50,375,0.8,1200,1250,4097.19,708.48,187.928543,9.013324,1.367483,0.233829,0.188949
60,350,1,50,1250,5033.71,94.18,120.721953,0.537901,0.065666,0.075443,0.028366
70,225,0.4,150,750,2374.17,31.68,67.138789,0.41827,0.120541,0.093639,0.050762
60,200,0.8,500,2000,1580.34,205.1,101.220117,19.372886,2.668193,0.192584,0.41272
50,225,0.4,1200,1250,1180.48,241.12,97.769053,6.602245,2.25039,0.830695,0.53892
40,325,0.2,100,2000,3198.55,64.88,119.338541,-0.178542,0.117102,0.146692,0.077846
60,275,0.2,0,2000,3475.14,29.8,103.645271,-0.000215,-1.70E-05,0.068477,0.037196
50,300,0.2,400,250,2867.22,35.03,58.554255,-0.094963,0.055046,0.079833,0.033282
30,400,0.1,0,1500,3539.54,32.32,116.544973,-0.000212,-2.30E-05,0.047875,0.029564
40,225,0.8,50,2000,1828.39,53.22,75.933617,1.873926,0.316405,0.21307,0.110959
60,375,0.2,50,1500,5813.63,59.97,139.368118,-0.040369,0.021928,0.056129,0.029051
40,375,0.2,500,500,3615.75,85.06,93.621965,-0.164352,0.109683,0.125626,0.053062
40,325,0.8,200,750,2834.55,77.39,86.317856,1.343384,0.227589,0.072443,0.051064
50,200,0.6,0,1750,1776.28,23.49,64.047853,-0.00032,-2.70E-05,0.169708,0.063659
28,275,0.4,100,2000,1850.53,61.24,89.393034,0.794237,0.358093,0.238958,0.144084
40,300,0.2,50,500,2415.98,18,64.34724,-0.026725,0.017185,0.049444,0.025437
30,225,0.1,1200,250,864.29,40.33,45.950874,-1.886463,0.363396,0.483532,0.179483
70,400,0.4,150,1000,7400.93,100.86,141.787811,0.1796,0.050619,0.055063,0.027814
70,275,0.2,800,2000,3118.33,280.54,176.840855,-1.547714,0.750163,0.629543,0.284119
60,375,0.1,50,500,5527.63,32.55,95.417361,-0.038652,0.005354,0.031366,0.017587
28,275,0.2,150,500,1447.53,19.91,54.019438,-0.115011,0.087876,0.107078,0.054516
70,375,0.1,50,1500,6711.07,56.43,146.538572,-0.107061,0.01379,0.048851,0.026756
70,200,0.1,100,2000,2242.4,32.48,83.910824,-1.054788,0.132004,0.220123,0.114093
70,375,0.4,50,1750,6782.57,87.13,154.649601,0.119022,0.033609,0.061268,0.029051
70,250,0.6,0,500,2889.32,19.65,61.413014,-0.000218,-1.50E-05,0.051635,0.018334
60,350,0.8,500,250,4689.21,99.26,74.578867,0.787529,0.109012,0.067645,0.025556
30,225,0.1,100,1500,1332.29,25.4,65.717151,-0.943416,0.181678,0.285917,0.152588
40,250,0.4,1200,500,1405.9,129.95,77.962148,2.403716,0.910658,0.439096,0.217064
30,225,0.8,1200,1250,552.29,294.75,74.677092,32.462535,6.328665,0.015543,0.888051
50,325,0.8,500,1000,3400.19,213.02,116.838125,4.005665,0.606942,0.118374,0.099958
40,275,0.6,0,1500,2368.76,32.04,82.263306,-0.000264,-2.50E-05,0.110436,0.040436
